MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,San Diego,San Francisco,Los Angeles,San Jose,Fresno,Sacramento
5.6687,34.0,5.587591240875913,1.0145985401459854,1064.0,3.883211678832117,34.23,-118.42,2.073,204.9026965564099,533.5567828425156,25.57587295388546,465.98767825112617,305.0828226328568,556.538308297373
3.1563,36.0,4.594059405940594,1.0759075907590758,1181.0,3.897689768976898,34.21,-118.37,1.764,200.45624550009538,538.262378932192,21.048056618060013,470.6905792668274,308.97495350854336,560.7049256977828
4.2875,36.0,4.297520661157025,0.9400826446280992,1939.0,4.006198347107438,34.21,-118.37,1.766,200.45624550009538,538.262378932192,21.048056618060013,470.6905792668274,308.97495350854336,560.7049256977828
3.7143,34.0,4.694214876033058,1.1528925619834711,2164.0,4.471074380165289,34.21,-118.37,1.757,200.45624550009538,538.262378932192,21.048056618060013,470.6905792668274,308.97495350854336,560.7049256977828
2.9028,11.0,4.013207547169811,1.0962264150943397,1989.0,3.7528301886792454,34.22,-118.37,1.741,201.37524556351198,537.4289303868663,21.983240694308034,469.8564059894038,307.9605048710232,559.7326127325102
2.2679,32.0,3.549019607843137,0.9803921568627451,348.0,3.411764705882353,34.22,-118.38,1.5,201.89315841490463,536.8202245441047,22.483484645059544,469.2483761096125,307.5844818244479,559.2866755566137
2.8333,15.0,3.708955223880597,1.1074626865671642,1994.0,2.976119402985075,34.23,-118.36,1.832,201.78362707337584,537.2068777763157,22.481776875373537,469.6333606363992,307.32615507791866,559.2085505004023
3.7663,37.0,4.3076923076923075,0.9914529914529915,1545.0,4.401709401709402,34.22,-118.36,1.603,200.86028007574487,538.0384492102912,21.51076037293692,470.46537758487386,308.3387271512138,560.1796222668474
3.025,41.0,4.010282776349614,0.961439588688946,1668.0,4.287917737789203,34.22,-118.35,1.543,200.34828468367948,538.6487782481206,21.06791169470803,471.07528723753313,308.719140578073,560.6277015897251
1.8929,41.0,6.74,1.3,198.0,3.96,34.21,-118.36,1.529,199.9388523427065,538.871029469248,20.55403104455817,471.2985470764178,309.351981181912,561.1512156317725
3.8,42.0,4.525316455696203,0.9177215189873418,730.0,4.620253164556962,34.21,-118.38,1.695,200.97658749416965,537.6545422656131,21.570061060761514,470.0835543093332,308.60012107648276,560.2597075830557
3.0125,23.0,3.8745318352059925,1.0964419475655431,3911.0,3.661985018726592,34.2,-118.38,1.817,200.0619969535797,538.4898610537721,20.676093578949775,470.9198748108132,309.6164216259526,561.2332543585158
2.0348,17.0,2.6659815005138747,1.0565262076053443,3950.0,4.059609455292908,34.2,-118.39,1.772,200.58771231045583,537.8837095276507,21.247232302223473,470.3148003257692,309.24497200655395,560.7898270584028
3.7455,33.0,4.808510638297872,1.1111111111111112,1990.0,4.704491725768322,34.21,-118.37,1.596,200.45624550009538,538.262378932192,21.048056618060013,470.6905792668274,308.97495350854336,560.7049256977828
2.9861,34.0,3.6834170854271355,1.020100502512563,2488.0,4.16750418760469,34.2,-118.37,1.718,199.53920867021895,539.0968300942009,20.13085599181082,471.52589692380457,309.99007043625505,561.6777554866098
2.3182,38.0,3.365432098765432,0.9753086419753086,1798.0,4.439506172839506,34.21,-118.38,1.712,200.97658749416965,537.6545422656131,21.570061060761514,470.0835543093332,308.60012107648276,560.2597075830557
2.8917,33.0,4.699346405228758,1.0098039215686274,1378.0,4.503267973856209,34.2,-118.37,1.704,199.53920867021895,539.0968300942009,20.13085599181082,471.52589692380457,309.99007043625505,561.6777554866098
4.1445,11.0,4.399096385542169,1.0316265060240963,1512.0,2.2771084337349397,34.19,-118.36,1.764,198.1018617391672,540.5391978099284,18.69217838912753,472.96831931672176,311.38050848137686,563.0959563556551
2.9583,34.0,3.8108808290155443,1.0958549222797926,995.0,2.577720207253886,34.18,-118.36,1.887,197.18635350581386,541.3747766234368,17.79245607898327,473.8049099660434,312.3957686383088,564.0690983568787
2.8784,36.0,3.7278797996661104,1.010016694490818,1934.0,3.2287145242070117,34.18,-118.36,1.949,197.18635350581386,541.3747766234368,17.79245607898327,473.8049099660434,312.3957686383088,564.0690983568787
3.1629,33.0,3.658,1.024,1345.0,2.69,34.18,-118.37,1.989,197.71113392463477,540.7687216971568,18.361135391726197,473.19994112661965,312.0222830677849,563.6249548288553
2.6696,19.0,4.099290780141844,1.1645390070921986,2203.0,3.124822695035461,34.19,-118.37,1.851,198.62416226631015,539.9322792243195,19.234211658442288,472.36235288921506,311.00584911029796,562.6510994181971
3.0491,41.0,4.3383947939262475,1.052060737527115,1439.0,3.121475054229935,34.19,-118.39,1.92,199.67759387853985,538.7208916677083,20.39985018060256,471.15325891288904,310.2630999781286,561.7646002700644
2.0968,23.0,2.853881278538813,1.0806697108066972,2555.0,3.888888888888889,34.19,-118.39,1.625,199.67759387853985,538.7208916677083,20.39985018060256,471.15325891288904,310.2630999781286,561.7646002700644
2.2234,19.0,2.752393980848153,1.0013679890560876,3483.0,4.764705882352941,34.2,-118.39,1.813,200.58771231045583,537.8837095276507,21.247232302223473,470.3148003257692,309.24497200655395,560.7898270584028
2.1,41.0,3.4976076555023923,1.0370813397129186,2751.0,3.29066985645933,34.19,-118.37,1.716,198.62416226631015,539.9322792243195,19.234211658442288,472.36235288921506,311.00584911029796,562.6510994181971
2.4375,37.0,3.5495049504950495,0.9752475247524752,1667.0,4.126237623762377,34.19,-118.38,1.763,199.14941407773213,539.3261762571469,19.804217135401547,471.7573315388988,310.63337698214593,562.2073132088831
2.4306,32.0,4.004032258064516,1.1491935483870968,1044.0,4.209677419354839,34.2,-118.38,1.875,200.0619969535797,538.4898610537721,20.676093578949775,470.9198748108132,309.6164216259526,561.2332543585158
3.6875,13.0,4.049166666666666,1.0775,3351.0,2.7925,34.2,-118.4,2.119,201.11633178200333,537.278378289177,21.842240434322814,469.7106771371615,308.8757295160302,560.3474761403469
3.625,37.0,4.060869565217391,1.0043478260869565,587.0,2.5521739130434784,34.19,-118.4,1.813,200.20867849046536,538.1164282239868,21.018932204723022,470.5501386712991,309.895025970565,561.3229631459596
2.8424,30.0,3.9277504105090313,1.0755336617405582,1987.0,3.2627257799671594,34.2,-118.4,2.264,201.11633178200333,537.278378289177,21.842240434322814,469.7106771371615,308.8757295160302,560.3474761403469
3.0395,35.0,3.797909407665505,1.043554006968641,1483.0,2.583623693379791,34.19,-118.4,1.913,200.20867849046536,538.1164282239868,21.018932204723022,470.5501386712991,309.895025970565,561.3229631459596
4.1429,39.0,4.732793522267206,0.979757085020243,612.0,2.477732793522267,34.19,-118.41,2.0,200.74264485371262,537.5127887026404,21.659452601750562,469.94797448723324,309.5291628222632,560.8824043826007
3.5164,32.0,4.481967213114754,1.0721311475409836,2209.0,3.621311475409836,34.2,-118.41,2.172,201.64783252395065,536.6738701204303,22.45922094592814,469.107508926581,308.5087020830673,559.906204160279
1.9549,24.0,3.7520858164481528,1.0822407628128725,2850.0,3.3969010727056017,34.2,-118.42,2.215,202.1821918083693,536.0701878122352,23.09641303675874,468.5052993887309,308.14389762644214,559.4660136759422
3.9792,42.0,5.263513513513513,0.9797297297297297,450.0,3.0405405405405403,34.19,-118.41,1.938,200.74264485371262,537.5127887026404,21.659452601750562,469.94797448723324,309.5291628222632,560.8824043826007
3.338,34.0,4.575916230366492,0.9982547993019197,1997.0,3.4851657940663174,34.19,-118.42,2.225,201.279470028709,536.9099758890092,22.319565745583727,469.3467700467959,309.1655183859028,560.4429265277914
2.2377,27.0,3.3765822784810124,1.0232067510548524,3403.0,3.589662447257384,34.2,-118.42,2.317,202.1821918083693,536.0701878122352,23.09641303675874,468.5052993887309,308.14389762644214,559.4660136759422
3.0221,28.0,4.5943012211668925,1.1058344640434192,2240.0,3.039348710990502,34.2,-118.43,2.901,202.71938702535445,535.4673341641831,23.75219012874123,467.90405223144825,307.78132405440067,559.0269072468606
2.2589,33.0,4.3264516129032256,1.0193548387096774,2318.0,2.990967741935484,34.19,-118.42,2.697,201.279470028709,536.9099758890092,22.319565745583727,469.3467700467959,309.1655183859028,560.4429265277914
2.6165,33.0,4.179389312977099,1.0559796437659033,2281.0,2.9020356234096694,34.19,-118.42,2.308,201.279470028709,536.9099758890092,22.319565745583727,469.3467700467959,309.1655183859028,560.4429265277914
3.1551,27.0,4.630541871921182,1.083743842364532,2022.0,2.4901477832512313,34.18,-118.42,2.256,200.37885119497494,537.7507494251125,21.572078990288436,470.18936239010435,310.1877599680061,561.4203405119575
3.6745,31.0,4.532182103610675,1.0141287284144427,1626.0,2.5525902668759812,34.18,-118.42,3.355,200.37885119497494,537.7507494251125,21.572078990288436,470.18936239010435,310.1877599680061,561.4203405119575
3.3594,30.0,3.972972972972973,1.06006006006006,856.0,2.5705705705705704,34.18,-118.42,2.022,200.37885119497494,537.7507494251125,21.572078990288436,470.18936239010435,310.1877599680061,561.4203405119575
3.9099,33.0,4.55108877721943,1.1088777219430486,1546.0,2.5896147403685092,34.18,-118.43,2.675,200.92099475911118,537.149634841095,22.272945703887533,469.5901253870073,309.8274908782387,560.9826560661916
3.8906,31.0,4.767258382642998,1.0059171597633136,1102.0,2.173570019723866,34.18,-118.43,2.822,200.92099475911118,537.149634841095,22.272945703887533,469.5901253870073,309.8274908782387,560.9826560661916
5.7143,40.0,6.102409638554217,0.9036144578313253,449.0,2.7048192771084336,34.18,-118.42,3.824,200.37885119497494,537.7507494251125,21.572078990288436,470.18936239010435,310.1877599680061,561.4203405119575
3.6625,45.0,4.850877192982456,0.9868421052631579,595.0,2.6096491228070176,34.19,-118.41,1.907,200.74264485371262,537.5127887026404,21.659452601750562,469.94797448723324,309.5291628222632,560.8824043826007
4.7171,43.0,5.696594427244582,1.1021671826625388,966.0,2.9907120743034055,34.18,-118.41,2.379,199.83954350717732,538.3526943419213,20.88827484720547,470.78956388220246,310.55025128025864,561.8591078146861
3.0119,30.0,4.048387096774194,1.034274193548387,1052.0,2.120967741935484,34.18,-118.41,2.622,199.83954350717732,538.3526943419213,20.88827484720547,470.78956388220246,310.55025128025864,561.8591078146861
2.8021,37.0,4.9825,1.0625,939.0,2.3475,34.19,-118.41,2.246,200.74264485371262,537.5127887026404,21.659452601750562,469.94797448723324,309.5291628222632,560.8824043826007
4.1125,30.0,4.038759689922481,0.9767441860465116,306.0,2.372093023255814,34.19,-118.4,2.167,200.20867849046536,538.1164282239868,21.018932204723022,470.5501386712991,309.895025970565,561.3229631459596
3.6007,35.0,4.432065217391305,0.967391304347826,862.0,2.342391304347826,34.19,-118.4,2.618,200.20867849046536,538.1164282239868,21.018932204723022,470.5501386712991,309.895025970565,561.3229631459596
3.5711,32.0,4.707964601769912,1.13653603034134,1912.0,2.4171934260429837,34.18,-118.4,3.127,199.3030947221037,538.9554668030524,20.22326415280735,471.39072617292555,310.91495703870885,562.298955434774
3.4013,27.0,4.119402985074627,1.0459242250287026,1891.0,2.1710677382319172,34.17,-118.4,2.86,198.39960881558596,539.7954894162148,19.458627215021753,472.2324336292604,311.9355164954984,563.275450380251
2.9982,25.0,4.331050228310502,1.1289954337899544,2454.0,2.8013698630136985,34.19,-118.39,2.042,199.67759387853985,538.7208916677083,20.39985018060256,471.15325891288904,310.2630999781286,561.7646002700644
2.9327,42.0,4.7270531400966185,0.9396135265700483,985.0,2.3792270531400965,34.18,-118.39,2.402,198.76952799197107,539.5590640286752,19.578961998290193,471.9928455848076,311.28186945612015,562.7398808343173
3.3516,26.0,4.327296248382924,1.0582147477360933,1599.0,2.0685640362225097,34.17,-118.39,2.415,197.8635429103264,540.3982220029516,18.78804080054677,472.83355433225967,312.30127416248087,563.7156661178462
3.3906,44.0,4.258928571428571,0.8125,220.0,1.9642857142857142,34.18,-118.39,2.238,198.76952799197107,539.5590640286752,19.578961998290193,471.9928455848076,311.28186945612015,562.7398808343173
2.4167,36.0,4.732984293193717,1.0,627.0,3.282722513089005,34.19,-118.39,1.929,199.67759387853985,538.7208916677083,20.39985018060256,471.15325891288904,310.2630999781286,561.7646002700644
2.3333,45.0,5.157894736842105,1.0964912280701755,471.0,2.0657894736842106,34.16,-118.4,3.647,197.49824956188482,540.6364914765769,18.728822475629137,473.0752550623327,312.9566981933585,564.252445372684
3.8056,35.0,5.1679389312977095,1.083969465648855,501.0,1.9122137404580153,34.16,-118.4,3.847,197.49824956188482,540.6364914765769,18.728822475629137,473.0752550623327,312.9566981933585,564.252445372684
4.2989,34.0,4.787658802177859,1.0526315789473684,1150.0,2.087114337568058,34.16,-118.4,3.647,197.49824956188482,540.6364914765769,18.728822475629137,473.0752550623327,312.9566981933585,564.252445372684
6.3703,32.0,6.0,0.9901960784313726,1159.0,2.272549019607843,34.16,-118.41,4.658,198.03971388804038,540.0354483644152,19.445176188158733,472.47609014529843,312.59428674355433,563.8140138461342
4.692,35.0,5.04228855721393,1.064676616915423,879.0,2.1865671641791047,34.17,-118.41,3.309,198.9385568975701,539.1935824256153,20.148970761623243,471.63227109530055,311.5719612855418,562.8363118368262
2.7379,42.0,4.33112582781457,0.956953642384106,950.0,3.1456953642384105,34.19,-118.38,1.815,199.14941407773213,539.3261762571469,19.804217135401547,471.7573315388988,310.63337698214593,562.2073132088831
3.0061,40.0,3.952471482889734,1.079847908745247,1396.0,2.653992395437262,34.18,-118.38,1.908,198.2388665931902,540.1634832475767,18.957479952434564,472.5959184532712,311.6509807349146,563.1818814771439
2.1449,27.0,3.375698324022346,1.066340782122905,3847.0,2.6864525139664805,34.18,-118.38,1.653,198.2388665931902,540.1634832475767,18.957479952434564,472.5959184532712,311.6509807349146,563.1818814771439
2.4792,24.0,3.4547038327526134,1.1341463414634145,2251.0,3.921602787456446,34.18,-118.38,2.0,198.2388665931902,540.1634832475767,18.957479952434564,472.5959184532712,311.6509807349146,563.1818814771439
2.8208,33.0,4.051020408163265,1.1581632653061225,739.0,1.885204081632653,34.17,-118.38,2.385,197.33038267585866,541.0017774200826,18.139402831624434,473.43562954828684,312.6692265535009,564.1569565232613
3.6563,40.0,4.405194805194805,0.9662337662337662,835.0,2.168831168831169,34.17,-118.39,2.224,197.8635429103264,540.3982220029516,18.78804080054677,472.83355433225967,312.30127416248087,563.7156661178462
2.9728,36.0,4.2994652406417115,0.9973262032085561,1217.0,3.2540106951871657,34.18,-118.37,1.902,197.71113392463477,540.7687216971568,18.361135391726197,473.19994112661965,312.0222830677849,563.6249548288553
3.3958,42.0,4.523809523809524,1.1904761904761905,643.0,2.5515873015873014,34.18,-118.37,1.784,197.71113392463477,540.7687216971568,18.361135391726197,473.19994112661965,312.0222830677849,563.6249548288553
3.3125,44.0,5.033519553072626,1.0,473.0,2.642458100558659,34.18,-118.38,1.864,198.2388665931902,540.1634832475767,18.957479952434564,472.5959184532712,311.6509807349146,563.1818814771439
1.9866,30.0,3.7868217054263567,1.0232558139534884,736.0,2.852713178294574,34.19,-118.38,1.774,199.14941407773213,539.3261762571469,19.804217135401547,471.7573315388988,310.63337698214593,562.2073132088831
2.9228,35.0,3.953083109919571,1.064343163538874,2106.0,2.8230563002680964,34.18,-118.37,1.773,197.71113392463477,540.7687216971568,18.361135391726197,473.19994112661965,312.0222830677849,563.6249548288553
2.5603,32.0,3.517821782178218,1.0495049504950495,3129.0,3.098019801980198,34.18,-118.38,1.742,198.2388665931902,540.1634832475767,18.957479952434564,472.5959184532712,311.6509807349146,563.1818814771439
2.3056,31.0,3.320359281437126,1.0598802395209581,1119.0,3.3502994011976046,34.18,-118.36,2.0,197.18635350581386,541.3747766234368,17.79245607898327,473.8049099660434,312.3957686383088,564.0690983568787
2.5234,31.0,4.160944206008583,1.0836909871244635,1584.0,3.3991416309012874,34.17,-118.36,1.995,196.27287382649658,542.2113457253112,16.91798787459896,474.6426289592408,313.4116845265981,565.0427512408685
3.2596,42.0,4.0117096018735365,0.9742388758782201,1349.0,3.159250585480094,34.17,-118.37,1.918,196.80015173279702,541.606152910414,17.51515193247358,474.0386556341014,313.03936592562775,564.5993190718793
3.9038,35.0,4.535830618892508,1.0798045602605864,1631.0,2.6563517915309447,34.18,-118.41,2.761,199.83954350717732,538.3526943419213,20.88827484720547,470.78956388220246,310.55025128025864,561.8591078146861
3.875,27.0,5.328455284552845,1.053658536585366,1382.0,2.2471544715447154,34.17,-118.41,3.661,198.9385568975701,539.1935824256153,20.148970761623243,471.63227109530055,311.5719612855418,562.8363118368262
4.375,35.0,4.864532019704433,0.9458128078817734,882.0,2.1724137931034484,34.18,-118.41,2.917,199.83954350717732,538.3526943419213,20.88827484720547,470.78956388220246,310.55025128025864,561.8591078146861
3.4449,32.0,5.156199677938808,1.1207729468599035,1573.0,2.533011272141707,34.17,-118.43,2.929,200.02500625833156,537.9922563385936,21.581292409780204,470.4348352224545,310.85148911532514,561.9612764463193
5.451,35.0,6.024742268041237,1.045360824742268,1130.0,2.329896907216495,34.17,-118.43,3.418,200.02500625833156,537.9922563385936,21.581292409780204,470.4348352224545,310.85148911532514,561.9612764463193
5.9275,37.0,5.829411764705882,0.9735294117647059,794.0,2.335294117647059,34.17,-118.43,3.369,200.02500625833156,537.9922563385936,21.581292409780204,470.4348352224545,310.85148911532514,561.9612764463193
4.0347,34.0,5.311015118790497,1.0561555075593954,1139.0,2.4600431965442766,34.16,-118.43,3.536,199.13119468929634,538.8358524756889,20.925895684163017,471.2806525680362,311.87608922720324,562.9403906823721
3.4208,41.0,4.183673469387755,0.9755102040816327,850.0,1.7346938775510203,34.16,-118.43,3.434,199.13119468929634,538.8358524756889,20.925895684163017,471.2806525680362,311.87608922720324,562.9403906823721
4.569,40.0,6.064171122994653,0.983957219251337,452.0,2.4171122994652405,34.16,-118.43,3.339,199.13119468929634,538.8358524756889,20.925895684163017,471.2806525680362,311.87608922720324,562.9403906823721
5.1496,27.0,5.224299065420561,1.125233644859813,1073.0,2.005607476635514,34.15,-118.42,3.65,197.68989944667373,540.2789367555488,19.53884501571568,472.7238095119912,313.25814885459636,564.3555632140401
6.1359,31.0,6.04054054054054,0.981081081081081,914.0,2.4702702702702704,34.17,-118.42,3.597,199.4803637904666,538.592503805451,20.857109719229236,471.0330703991692,311.2106162550529,562.3982530156147
3.9028,28.0,4.853277835587929,1.0822060353798126,1963.0,2.0426638917793967,34.16,-118.42,3.679,198.58403674594777,539.4352344383685,20.178114795530426,471.87788808961204,312.23408120585344,563.3766614427498
4.1875,14.0,4.438461538461539,1.1538461538461537,372.0,2.8615384615384616,34.16,-118.41,2.75,198.03971388804038,540.0354483644152,19.445176188158733,472.47609014529843,312.59428674355433,563.8140138461342
3.6641,25.0,5.080733944954129,1.038532110091743,1201.0,2.2036697247706423,34.16,-118.42,3.861,198.58403674594777,539.4352344383685,20.178114795530426,471.87788808961204,312.23408120585344,563.3766614427498
2.2652,24.0,3.7652542372881355,1.0872881355932202,2421.0,2.051694915254237,34.17,-118.4,2.692,198.39960881558596,539.7954894162148,19.458627215021753,472.2324336292604,311.9355164954984,563.275450380251
3.3545,24.0,4.25402144772118,1.0375335120643432,2945.0,1.9738605898123325,34.17,-118.4,2.215,198.39960881558596,539.7954894162148,19.458627215021753,472.2324336292604,311.9355164954984,563.275450380251
3.2052,28.0,4.0028694404591105,1.0731707317073171,1351.0,1.9383070301291248,34.17,-118.39,2.836,197.8635429103264,540.3982220029516,18.78804080054677,472.83355433225967,312.30127416248087,563.7156661178462
3.1929,26.0,4.311871227364185,1.080482897384306,2806.0,1.8819584171696848,34.17,-118.39,2.652,197.8635429103264,540.3982220029516,18.78804080054677,472.83355433225967,312.30127416248087,563.7156661178462
5.1169,46.0,5.590106007067138,0.9858657243816255,603.0,2.1307420494699647,34.16,-118.39,4.143,196.95966734778673,541.2383610061119,18.031030474395727,473.67537918063937,313.32130789697743,564.6919535041786
5.1584,37.0,5.37984496124031,1.1085271317829457,547.0,2.12015503875969,34.16,-118.39,4.447,196.95966734778673,541.2383610061119,18.031030474395727,473.67537918063937,313.32130789697743,564.6919535041786
2.7708,30.0,3.619389587073609,1.1166965888689409,1359.0,2.4398563734290843,34.17,-118.38,1.923,197.33038267585866,541.0017774200826,18.139402831624434,473.43562954828684,312.6692265535009,564.1569565232613
3.3177,46.0,4.45982905982906,1.0136752136752136,1055.0,1.8034188034188035,34.16,-118.38,3.094,196.42399095846056,541.8410541927703,17.354039390559517,474.27645885281123,313.6881081853773,565.13253572405
3.7312,31.0,4.635021097046414,1.0569620253164558,944.0,1.9915611814345993,34.16,-118.38,3.194,196.42399095846056,541.8410541927703,17.354039390559517,474.27645885281123,313.6881081853773,565.13253572405
2.3851,44.0,4.346590909090909,1.0606060606060606,1543.0,2.922348484848485,34.17,-118.36,1.941,196.27287382649658,542.2113457253112,16.91798787459896,474.6426289592408,313.4116845265981,565.0427512408685
2.3784,15.0,3.882147024504084,1.1796966161026838,2683.0,3.1306884480746793,34.17,-118.37,1.854,196.80015173279702,541.606152910414,17.51515193247358,474.0386556341014,313.03936592562775,564.5993190718793
2.4107,42.0,3.314917127071823,0.9447513812154696,377.0,2.0828729281767955,34.17,-118.37,1.844,196.80015173279702,541.606152910414,17.51515193247358,474.0386556341014,313.03936592562775,564.5993190718793
2.2756,10.0,3.335664335664336,1.1025641025641026,1438.0,3.351981351981352,34.17,-118.37,2.214,196.80015173279702,541.606152910414,17.51515193247358,474.0386556341014,313.03936592562775,564.5993190718793
0.8198,6.0,2.660436137071651,1.0903426791277258,542.0,1.6884735202492211,34.17,-118.37,3.25,196.80015173279702,541.606152910414,17.51515193247358,474.0386556341014,313.03936592562775,564.5993190718793
2.7231,6.0,3.6458100558659217,1.1212290502793296,3298.0,1.8424581005586593,34.16,-118.37,2.5,195.89124423734629,542.4445682847886,16.700379072187424,474.8784904441027,314.0570913793765,565.5741895174242
3.6128,10.0,3.8323529411764707,1.1,1373.0,2.0191176470588235,34.16,-118.37,2.25,195.89124423734629,542.4445682847886,16.700379072187424,474.8784904441027,314.0570913793765,565.5741895174242
3.6375,25.0,4.2387543252595155,1.069204152249135,1054.0,1.8235294117647058,34.16,-118.37,2.625,195.89124423734629,542.4445682847886,16.700379072187424,474.8784904441027,314.0570913793765,565.5741895174242
4.4122,40.0,5.605113636363637,1.0852272727272727,774.0,2.1988636363636362,34.16,-118.37,2.823,195.89124423734629,542.4445682847886,16.700379072187424,474.8784904441027,314.0570913793765,565.5741895174242
2.4835,43.0,4.253731343283582,1.0582089552238807,1510.0,2.253731343283582,34.16,-118.36,2.743,195.3614511568268,543.0489005389,16.07289625856375,475.48147033243697,314.42824979024857,566.0169123711737
4.0764,32.0,4.979716024340771,1.127789046653144,989.0,2.006085192697769,34.16,-118.36,3.25,195.3614511568268,543.0489005389,16.07289625856375,475.48147033243697,314.42824979024857,566.0169123711737
3.5051,17.0,3.9865513928914504,1.1027857829010568,1808.0,1.7367915465898174,34.16,-118.37,2.324,195.89124423734629,542.4445682847886,16.700379072187424,474.8784904441027,314.0570913793765,565.5741895174242
3.1106,11.0,3.67680608365019,1.1039290240811153,1659.0,2.102661596958175,34.16,-118.37,2.094,195.89124423734629,542.4445682847886,16.700379072187424,474.8784904441027,314.0570913793765,565.5741895174242
5.1423,45.0,5.131578947368421,0.97953216374269,822.0,2.4035087719298245,34.16,-118.36,3.229,195.3614511568268,543.0489005389,16.07289625856375,475.48147033243697,314.42824979024857,566.0169123711737
4.3542,42.0,5.370629370629371,1.0303030303030303,862.0,2.0093240093240095,34.16,-118.36,4.179,195.3614511568268,543.0489005389,16.07289625856375,475.48147033243697,314.42824979024857,566.0169123711737
4.1544,35.0,5.58457711442786,0.9776119402985075,783.0,1.9477611940298507,34.15,-118.35,5.00001,193.9227667793397,544.4917260167276,14.630754943693585,476.9243624265598,315.81762666736313,567.434660698445
2.773,20.0,3.8841405508072175,1.2070275403608737,2824.0,2.6818613485280154,34.2,-118.43,1.405,202.71938702535445,535.4673341641831,23.75219012874123,467.90405223144825,307.78132405440067,559.0269072468606
4.125,26.0,4.4796875,1.0484375,1955.0,3.0546875,34.21,-118.43,2.265,203.62173413104176,534.6276642433376,24.533997498237238,467.06270099212287,306.75916767191984,558.049784036362
2.9219,28.0,4.15347721822542,1.0431654676258992,1198.0,2.8729016786570742,34.2,-118.44,2.413,203.25939568465398,534.8653119846219,24.425055321236776,467.303771175698,307.4209892640134,558.5888874342846
3.2448,20.0,4.204528853177502,1.078889700511322,4031.0,2.944485025566107,34.21,-118.44,2.212,204.159293179947,534.0247692750735,25.185908446436105,466.46141054564623,306.3976746373561,557.6110507062527
2.1888,30.0,3.297029702970297,1.0367751060820367,2172.0,3.072135785007072,34.21,-118.45,1.956,204.69964346815343,533.4227077514062,25.85415411530577,465.8610888742561,306.0384327339487,557.1734071688884
2.9688,19.0,3.363302752293578,1.055045871559633,2657.0,2.4376146788990827,34.2,-118.45,2.021,203.8021954172021,534.2641240906698,25.113635130235036,466.7044599555876,307.0629011405391,558.1519568011543
3.5255,13.0,3.6483790523690773,1.0174563591022443,1867.0,2.327930174563591,34.2,-118.46,2.027,204.34776397658592,533.6637733082206,25.816672163778787,466.1061223183745,306.70706755677907,557.7161179120551
3.5,7.0,3.8897196261682243,1.2280373831775702,1456.0,2.721495327102804,34.21,-118.46,1.869,205.24276294487427,532.8214825039504,26.537500544578233,465.26173973422493,305.6814499020932,556.7368559989961
2.9735,34.0,4.301369863013699,1.0325342465753424,1805.0,3.0907534246575343,34.21,-118.47,2.2,205.78862967969016,532.2210963731605,27.234811075822154,464.66336689509046,305.3267340692626,556.3013997729411
2.9025,20.0,3.931137724550898,1.1407185628742516,2475.0,2.470059880239521,34.2,-118.47,2.291,204.8960792404457,533.0642624719419,26.53301723466122,465.5087620244653,306.35349637242115,557.28137333317
3.3864,25.0,4.436055469953775,1.1140215716486903,2077.0,3.200308166409861,34.21,-118.48,1.974,206.3372218638826,531.6215522083511,27.94504038653049,464.0659741396774,304.9742931493527,555.8670410686917
2.8974,26.0,3.9512670565302144,1.0896686159844056,1545.0,3.0116959064327484,34.2,-118.48,1.899,205.44711921178367,532.4655944252944,27.261621283099718,464.9123828474359,306.00219543339284,556.8477256322445
2.1974,22.0,3.141025641025641,1.1117216117216118,3618.0,3.3131868131868134,34.22,-118.48,0.938,207.22946704961572,530.7784949703848,28.65532100927039,463.2206860692622,303.9469821210122,554.8868502823414
1.3565,25.0,2.692857142857143,1.069047619047619,746.0,1.776190476190476,34.21,-118.49,2.25,206.8885178117262,531.0228528676861,28.667228299663552,463.4695652640873,304.62413504200373,555.4337824657651
3.1667,23.0,3.7739602169981916,1.0325497287522605,1809.0,3.27124773960217,34.19,-118.49,2.02,205.11539204115172,532.7136698054793,27.364830429286464,465.16552415301527,306.6827884743653,557.3970613526019
5.2118,35.0,5.49009900990099,1.0198019801980198,515.0,2.5495049504950495,34.2,-118.49,2.158,206.00086202023076,531.8677720205219,28.001527377293492,464.31698857402193,305.6531725711903,556.415177378533
3.915,34.0,5.301639344262295,1.1278688524590164,938.0,3.0754098360655737,34.2,-118.5,2.177,206.5572859232243,531.2707981186622,28.751862976462608,463.7225830041305,305.30643560221716,555.9837311427583
2.4375,12.0,3.9617373319544984,1.1199586349534643,2258.0,2.3350568769389866,34.2,-118.48,2.554,205.44711921178367,532.4655944252944,27.261621283099718,464.9123828474359,306.00219543339284,556.8477256322445
2.6957,23.0,3.667953667953668,1.111969111969112,2249.0,2.8944658944658945,34.2,-118.48,1.917,205.44711921178367,532.4655944252944,27.261621283099718,464.9123828474359,306.00219543339284,556.8477256322445
2.8646,20.0,4.126719768283852,1.1542360608254887,3809.0,2.758146270818248,34.19,-118.48,2.211,204.5591870618768,533.3106169445745,26.607133638919493,465.7599060830414,307.03068303476863,557.8289013687491
3.8833,36.0,4.865248226950355,1.0,1132.0,2.6761229314420802,34.19,-118.48,2.104,204.5591870618768,533.3106169445745,26.607133638919493,465.7599060830414,307.03068303476863,557.8289013687491
